2012/1/1,曇,5.0,51,42,1013.9,1019.1,1012.0,2.4,6.5,6.3,9.5,2.9
2012/1/2,晴時々曇一時雨,4.8,50,31,1003.9,1009.1,1005.3,5.0,5.3,6.4,11.5,3.4
2012/1/3,曇時々晴,3.4,36,19,1006.9,1012.1,1010.3,3.6,4.1,6.4,10.9,2.8
2012/1/4,晴後一時曇,4.2,46,28,1000.6,1005.8,1001.0,3.7,7.5,5.8,12.4,1.6
2012/1/5,晴,3.0,35,18,1009.8,1015.0,1010.0,2.9,7.9,5.4,10.4,2.0
2012/1/6,晴時々曇,4.2,47,28,1015.1,1020.4,1018.9,2.7,5.3,5.3,8.9,1.8
2012/1/7,晴,3.6,40,21,1018.8,1024.1,1020.0,5.0,7.3,5.6,9.4,2.8
2012/1/8,晴時々曇,3.2,36,22,1021.4,1026.7,1024.8,3.4,4.0,5.7,10.3,2.1
2012/1/9,晴,4.8,51,38,1015.9,1021.3,1018.9,2.6,9.1,5.9,10.1,2.3
2012/1/10,曇一時晴,5.5,56,37,1014.7,1020.0,1016.0,2.8,8.2,6.6,10.1,2.7
2012/1/11,晴後一時雨,4.9,53,28,1008.0,1013.3,1008.4,4.5,6.9,5.7,11.1,2.3
2012/1/12,晴,3.0,39,24,1016.3,1021.7,1018.8,3.8,6.3,3.5,7.1,0.2
2012/1/13,晴,4.6,49,40,1008.2,1013.4,1009.5,2.8,8.8,5.5,10.6,0.6
2012/1/14,晴一時曇,3.7,43,30,1008.7,1014.0,1012.1,3.2,4.0,5.0,8.4,2.8
2012/1/15,薄曇,4.0,48,41,1009.5,1014.8,1013.0,2.6,0.8,4.4,6.0,2.4
2012/1/16,曇,3.5,42,34,1011.7,1017.0,1015.6,3.6,0.0,4.6,5.6,3.3
2012/1/17,晴時々曇,4.0,47,35,1013.9,1019.2,1016.2,3.1,4.9,4.8,7.7,3.2
2012/1/18,晴後薄曇,4.8,54,41,1017.9,1023.2,1021.9,2.6,7.5,5.0,8.8,0.7
2012/1/19,曇,5.7,59,49,1018.4,1023.7,1022.5,3.8,3.1,6.2,10.4,2.3
2012/1/20,みぞれ後雨一時曇,6.6,90,77,1015.0,1020.4,1018.4,8.0,0.0,2.5,5.5,1.4
2012/1/21,雨、みぞれを伴う,6.9,89,78,1013.1,1018.4,1016.4,6.1,0.0,3.2,3.6,2.4
2012/1/22,雨後曇,7.8,87,72,1006.0,1011.3,1007.2,4.2,0.6,5.5,8.4,3.5
2012/1/23,曇後時々雨,7.6,84,57,1003.0,1008.3,1006.4,2.9,0.1,5.5,8.7,0.7
2012/1/24,晴時々曇一時雪,4.5,61,33,1008.0,1013.3,1010.2,3.0,5.0,2.9,5.8,1.1
2012/1/25,晴時々曇,4.7,60,26,1004.7,1009.9,1007.1,2.2,7.4,4.0,9.5,-0.4
2012/1/26,晴,3.5,47,27,1010.4,1015.8,1010.6,3.4,8.4,3.2,6.5,0.6
2012/1/27,晴,3.8,49,29,1012.4,1017.8,1015.8,2.9,8.9,3.5,8.9,-1.3
2012/1/28,曇一時晴,3.3,46,30,1013.7,1019.0,1016.9,4.2,7.2,2.6,6.2,-0.2
2012/1/29,曇後晴,2.5,34,19,1012.9,1018.3,1016.1,5.7,5.3,3.2,7.5,0.8
2012/1/30,晴,2.7,35,25,1012.6,1017.9,1017.0,3.7,8.5,3.3,6.7,0.2
2012/1/31,晴,3.6,44,33,1012.4,1017.7,1015.7,3.0,10.0,3.9,9.0,0.2
2012/2/1,晴,4.3,43,31,1002.7,1008.0,1002.2,6.5,8.9,6.7,12.2,0.7
2012/2/2,晴時々曇,2.3,31,16,1003.7,1009.0,1006.4,4.1,6.8,2.5,5.9,0.2
2012/2/3,晴,3.0,41,20,1012.2,1017.6,1015.2,2.3,9.3,2.5,6.7,-1.9
2012/2/4,快晴,3.8,43,22,1011.3,1016.6,1013.0,2.6,10.0,5.6,12.2,-0.8
2012/2/5,曇一時晴,4.4,49,35,1018.1,1023.5,1020.4,2.4,1.1,5.5,7.9,2.6
2012/2/6,雨時々曇,6.6,80,60,1014.2,1019.5,1009.4,3.2,0.0,4.3,5.4,3.6
2012/2/7,雨時々曇,11.5,93,79,994.2,999.3,995.6,4.2,0.0,9.7,16.9,4.6
2012/2/8,曇後時々晴,5.3,54,37,999.3,1004.5,998.8,3.7,2.6,6.3,9.3,3.9
2012/2/9,晴,3.0,34,17,1009.4,1014.7,1010.3,2.7,9.3,5.5,9.9,1.7
2012/2/10,晴,4.3,47,32,1011.0,1016.2,1012.5,2.4,9.1,5.5,9.0,2.3
2012/2/11,晴後一時曇,4.5,52,28,1013.3,1018.6,1015.3,2.9,7.3,5.3,8.9,2.0
2012/2/12,快晴,3.3,38,23,1017.8,1023.1,1018.4,3.6,10.3,5.1,9.9,1.2
2012/2/13,曇時々晴,4.2,45,35,1020.2,1025.6,1021.5,2.3,5.1,5.7,9.6,2.0
2012/2/14,雨時々曇,6.6,76,43,1013.2,1018.5,1014.9,4.2,0.0,5.0,6.6,3.6
2012/2/15,曇,6.6,66,39,1006.7,1011.9,1008.6,3.1,0.3,7.1,11.0,4.7
2012/2/16,　曇時々雪、みぞれを伴う,4.5,60,37,1008.3,1013.6,1011.6,3.9,0.0,3.1,4.7,1.6
2012/2/17,晴時々曇,5.4,69,26,1003.8,1009.0,1006.7,3.1,5.7,4.0,9.5,1.7
2012/2/18,晴,3.2,44,16,1008.3,1013.6,1008.0,5.6,10.1,2.8,7.1,0.3
2012/2/19,曇後晴,3.2,42,19,1015.8,1021.1,1019.7,2.8,7.2,3.1,7.5,-0.1
2012/2/20,晴,4.1,47,19,1018.3,1023.6,1022.1,3.0,10.5,5.5,10.1,0.4
2012/2/21,晴時々薄曇,4.2,42,20,1014.5,1019.8,1017.1,2.3,10.3,7.3,12.1,2.1
2012/2/22,曇一時晴,6.4,61,43,1017.2,1022.5,1019.0,3.6,1.5,7.7,9.4,5.7
2012/2/23,雨後曇,8.7,88,50,1000.4,1005.6,997.2,3.5,0.5,6.9,10.6,4.5
2012/2/24,曇時々晴,6.2,49,25,1007.8,1012.9,1002.7,4.0,5.7,10.9,15.4,7.5
2012/2/25,雨時々曇,8.2,87,68,1003.8,1009.0,1004.9,3.9,0.0,6.0,9.6,3.6
2012/2/26,曇一時雨,5.0,55,36,1006.8,1012.0,1007.8,3.4,0.0,5.7,7.7,3.6
2012/2/27,晴後一時曇,2.7,32,23,1013.1,1018.4,1014.8,5.9,7.8,4.7,9.7,2.0
2012/2/28,曇一時晴,3.7,46,28,1022.0,1027.4,1023.5,3.6,5.3,3.6,6.5,0.4
2012/2/29,雪後みぞれ,6.3,89,56,1018.8,1024.2,1021.7,6.3,0.0,2.0,4.9,0.4
2012/3/1,曇一時晴,8.5,81,61,1013.9,1019.1,1017.0,3.1,2.2,7.5,11.6,2.6
2012/3/2,雨一時曇,8.8,91,81,1009.9,1015.2,1012.8,3.7,0.0,6.6,8.9,4.2
2012/3/3,晴時々曇,7.0,71,54,1015.5,1020.8,1014.7,4.3,6.8,7.0,10.7,3.8
2012/3/4,曇一時雨,6.3,70,55,1023.6,1029.0,1026.8,3.3,0.0,5.5,6.7,3.5
2012/3/5,大雨一時曇,8.6,93,85,1010.2,1015.5,1006.1,4.5,0.0,5.7,9.9,2.4
2012/3/6,曇一時雨後晴、雷を伴う,12.0,91,73,998.5,1003.7,1000.9,2.5,4.7,11.1,14.9,8.2
2012/3/7,曇,10.7,78,58,1005.9,1011.0,1004.1,2.8,0.0,11.9,13.8,10.6
2012/3/8,雨後曇,8.2,72,56,1011.3,1016.5,1015.3,2.8,0.0,9.1,10.7,7.3
2012/3/9,雨,9.4,93,85,1010.2,1015.5,1012.3,5.3,0.0,7.1,8.8,5.3
2012/3/10,雨時々みぞれ一時曇,7.4,85,70,1007.2,1012.5,1011.0,6.0,0.1,5.2,7.2,2.6
2012/3/11,曇一時雨後晴,7.2,70,47,1004.4,1009.7,1004.0,2.8,3.8,7.4,10.9,4.4
2012/3/12,晴後曇,3.9,40,24,1004.4,1009.7,1005.4,4.1,7.6,7.1,12.3,2.9
2012/3/13,晴,3.4,35,17,1014.3,1019.6,1015.4,4.2,9.5,6.7,11.6,2.3
2012/3/14,晴一時曇,5.2,52,34,1017.8,1023.1,1021.1,3.0,9.9,7.0,10.8,3.2
2012/3/15,晴一時曇,4.7,47,24,1015.5,1020.7,1017.2,4.6,10.7,7.6,13.6,3.3
2012/3/16,薄曇一時晴,4.9,45,24,1021.3,1026.6,1023.5,3.5,9.7,7.7,11.5,3.4
2012/3/17,大雨,8.8,90,60,1009.5,1014.8,1006.9,3.0,0.0,6.8,11.3,5.0
2012/3/18,曇後雨,10.8,91,78,1000.2,1005.3,1002.8,2.0,0.0,9.5,12.2,6.8
2012/3/19,晴後曇,5.4,47,25,1004.9,1010.1,1002.8,3.9,6.0,9.0,12.1,6.1
2012/3/20,晴後薄曇,4.8,44,31,1005.8,1011.0,1007.6,3.5,9.3,8.0,12.0,3.7
2012/3/21,晴一時曇,3.4,33,14,1010.1,1015.3,1009.5,4.8,9.3,8.0,13.3,4.5
2012/3/22,曇一時晴,5.9,48,38,1010.7,1015.9,1012.6,2.3,4.6,9.8,14.3,3.9
2012/3/23,雨一時曇,8.5,73,47,1006.1,1011.3,996.9,2.6,0.0,9.5,11.6,7.5
2012/3/24,曇時々雨,9.2,84,44,991.4,996.6,992.9,2.7,0.0,8.4,10.5,6.9
2012/3/25,晴時々曇,5.4,47,20,999.7,1004.9,1002.2,2.5,9.3,9.1,13.1,5.0
2012/3/26,晴後時々曇,4.0,38,24,1009.1,1014.3,1010.8,2.4,8.0,7.7,12.0,4.2
2012/3/27,晴,5.4,47,26,1015.2,1020.4,1018.1,3.6,11.1,9.0,14.0,3.9
2012/3/28,晴後時々雨,6.9,54,30,1012.8,1018.0,1013.8,4.0,8.8,10.8,18.1,5.9
2012/3/29,快晴,5.6,42,19,1019.7,1025.0,1021.3,4.5,11.9,11.2,16.6,6.5
2012/3/30,曇,9.5,56,42,1014.8,1019.9,1015.5,8.2,3.6,14.9,18.9,11.6
2012/3/31,雨時々曇、大風を伴う,11.3,69,49,1000.0,1005.0,995.6,8.2,1.8,13.8,19.4,7.1
2012/4/1,晴一時曇,4.8,39,29,1009.8,1015.0,1009.5,4.6,9.7,9.8,15.1,5.0
2012/4/2,晴時々薄曇,6.5,51,30,1019.3,1024.5,1020.7,3.7,11.4,10.2,15.9,6.0
2012/4/3,曇後雨、大風を伴う,11.3,72,45,1000.4,1005.5,986.4,7.6,3.2,13.6,16.6,9.8
2012/4/4,晴,5.4,40,13,997.8,1002.9,991.5,5.5,11.5,11.8,17.2,7.7
2012/4/5,晴一時薄曇,7.0,44,30,1000.3,1005.3,1002.2,7.7,10.3,14.2,19.3,10.0
2012/4/6,晴後曇時々雨、雷を伴う,7.4,60,30,1002.0,1007.2,1004.4,3.2,4.1,10.1,14.4,6.7
2012/4/7,晴後時々曇,4.1,39,20,1008.7,1013.9,1010.3,4.6,7.4,8.2,13.7,4.9
2012/4/8,晴,5.1,43,27,1016.8,1022.1,1019.8,4.2,11.2,9.2,14.3,4.8
2012/4/9,快晴,8.1,47,28,1012.6,1017.7,1013.0,4.6,11.8,15.8,22.8,8.0
2012/4/10,薄曇,9.8,56,26,1017.1,1022.2,1019.4,3.3,10.5,15.6,20.3,11.4
2012/4/11,雨時々曇,13.8,84,56,1003.6,1008.7,995.2,4.2,0.0,14.6,18.4,12.2
2012/4/12,晴,12.3,69,37,998.7,1003.8,995.2,3.2,11.9,16.2,22.3,11.0
2012/4/13,曇,12.7,70,32,1004.4,1009.5,1006.9,2.7,6.8,16.2,22.0,12.5
2012/4/14,雨,11.2,92,81,1005.0,1010.2,1007.8,5.2,0.0,9.8,13.9,8.5
2012/4/15,晴後曇,9.2,69,47,1010.7,1015.9,1012.5,3.4,9.4,11.4,15.0,8.1
2012/4/16,曇,10.2,70,47,1010.6,1015.8,1013.2,2.1,5.1,12.7,16.9,8.5
2012/4/17,曇時々雨、雷を伴う,12.0,73,56,1008.8,1013.9,1011.7,2.6,3.9,14.5,18.4,12.0
2012/4/18,晴後時々曇,11.3,69,46,1013.4,1018.6,1016.0,3.4,9.3,14.8,19.6,10.4
2012/4/19,曇後一時晴,11.2,69,51,1018.7,1023.9,1022.0,3.6,3.2,14.3,18.0,12.2
2012/4/20,曇後雨,10.7,70,53,1021.0,1026.2,1024.6,2.8,0.0,13.3,16.2,11.7
2012/4/21,曇一時晴,10.0,69,57,1022.4,1027.6,1026.4,3.4,3.0,12.4,16.7,10.7
2012/4/22,曇時々雨,10.4,77,61,1019.4,1024.6,1020.6,2.7,0.0,11.3,13.6,9.7
2012/4/23,雨,14.6,97,97,1010.0,1015.2,1011.2,2.9,0.0,12.9,14.8,10.1
2012/4/24,晴,14.8,77,42,1006.9,1012.0,1009.7,3.4,10.5,17.3,23.4,13.3
2012/4/25,曇後一時雨,15.4,78,58,1009.3,1014.4,1012.9,2.7,2.7,17.4,22.0,14.3
2012/4/26,雨時々曇,16.3,81,62,1005.8,1010.8,1009.0,5.0,0.0,17.6,20.3,15.5
2012/4/27,雨一時曇,17.9,97,93,1005.7,1010.7,1008.8,3.7,0.0,16.3,16.9,15.4
2012/4/28,晴時々曇,16.7,83,59,1012.9,1018.0,1014.3,2.9,7.7,17.8,22.8,15.1
2012/4/29,晴後薄曇,17.4,77,48,1014.4,1019.4,1017.5,2.7,9.9,19.6,25.9,15.0
2012/4/30,曇,18.1,79,68,1014.5,1019.5,1018.3,2.0,0.0,19.6,22.2,17.9
2012/5/1,曇時々雨,18.2,80,56,1013.1,1018.2,1016.5,2.4,2.4,19.7,23.7,17.8
2012/5/2,雨一時曇,18.7,91,76,1006.4,1011.4,1004.2,3.5,0.0,17.9,19.6,16.6
2012/5/3,大雨、雷を伴う,19.1,97,95,989.4,994.3,990.6,3.2,0.0,17.3,18.2,16.2
2012/5/4,曇後時々雨,18.9,90,65,985.8,990.7,989.7,2.2,2.5,18.4,22.6,16.9
2012/5/5,快晴,14.7,62,34,994.8,999.7,993.5,3.9,12.7,20.7,26.1,15.1
2012/5/6,晴後一時雨,16.0,69,41,1000.2,1005.2,1001.6,4.0,8.7,19.7,25.6,15.5
2012/5/7,晴一時薄曇,12.8,63,30,1003.9,1008.9,1007.4,3.2,11.6,18.2,23.4,13.8
2012/5/8,晴後曇,15.1,68,38,1004.4,1009.4,1008.2,2.6,6.6,19.3,23.6,15.3
2012/5/9,曇時々雨,17.9,84,76,1005.4,1010.4,1008.7,2.4,0.0,18.5,20.8,15.8
2012/5/10,晴後雨、雷を伴う,13.9,76,50,1003.3,1008.4,1006.1,3.1,7.6,16.1,21.6,13.6
2012/5/11,晴後曇時々雨,9.0,48,32,1002.1,1007.2,1005.5,4.0,8.7,16.8,21.7,11.2
2012/5/12,曇後一時晴,7.6,42,29,1003.2,1008.2,1006.4,4.0,3.4,16.0,20.6,12.5
2012/5/13,晴後薄曇,9.2,50,31,1007.9,1013.0,1010.0,3.4,12.0,16.1,21.0,10.8
2012/5/14,薄曇,14.7,67,46,1011.2,1016.2,1014.4,3.8,10.9,19.1,24.7,14.4
2012/5/15,雨一時曇,18.5,89,70,1002.0,1007.0,999.6,3.7,0.0,18.2,20.4,16.9
2012/5/16,晴一時曇,15.4,65,23,996.6,1001.5,998.5,3.2,10.7,21.2,27.0,16.5
2012/5/17,薄曇後一時晴,17.4,72,37,998.0,1002.9,1000.4,4.4,7.6,20.7,26.4,17.6
2012/5/18,晴一時雨、雷を伴う,13.3,65,33,1000.7,1005.7,1000.3,4.0,5.6,18.1,21.9,14.7
2012/5/19,晴後時々薄曇,12.3,55,42,1011.6,1016.7,1013.6,3.5,11.5,19.3,24.8,13.6
2012/5/20,薄曇,14.5,62,35,1014.1,1019.1,1017.9,2.8,4.1,20.3,24.5,17.3
2012/5/21,曇一時雨,15.3,67,42,1013.8,1018.8,1017.4,3.0,7.1,19.7,24.0,16.3
2012/5/22,雨一時曇、雷を伴う,13.8,86,65,1010.9,1016.0,1011.3,6.1,0.0,14.2,16.3,12.6
2012/5/23,晴後薄曇,15.3,75,50,1004.6,1009.6,1007.7,4.4,8.5,18.1,24.4,12.7
2012/5/24,薄曇一時晴,16.8,69,40,1005.7,1010.6,1009.1,3.3,10.1,20.9,25.2,16.9
2012/5/25,曇時々雨,17.4,76,55,1003.7,1008.7,1006.9,2.6,0.4,19.7,22.2,17.6
2012/5/26,曇時々晴,14.2,61,25,1005.2,1010.1,1008.1,3.1,9.7,20.5,26.2,16.7
2012/5/27,快晴,15.4,62,32,1008.6,1013.5,1011.8,3.5,12.2,21.6,26.9,17.3
2012/5/28,晴後一時雨、雷を伴う,17.0,69,45,1012.1,1017.0,1015.1,4.4,9.2,21.1,25.3,18.1
2012/5/29,晴時々曇一時雨、雷を伴う,18.0,76,58,1013.0,1018.0,1015.8,4.3,5.7,20.4,25.5,16.7
2012/5/30,晴後薄曇,15.8,72,44,1014.2,1019.3,1017.8,2.9,9.6,19.4,24.0,15.9
2012/5/31,曇,16.9,74,52,1013.5,1018.6,1016.5,2.8,5.8,19.9,24.0,17.3
2012/6/1,曇後一時雨、雷を伴う,18.6,76,44,1010.8,1015.7,1014.0,2.1,4.1,20.8,25.9,18.0
2012/6/2,薄曇一時晴,18.0,72,49,1010.9,1015.8,1014.5,2.4,5.1,21.3,25.3,18.0
2012/6/3,曇,17.7,75,52,1009.6,1014.6,1012.2,2.8,4.6,20.3,24.4,17.9
2012/6/4,晴後薄曇,17.2,70,21,1009.5,1014.5,1013.3,3.4,10.7,21.2,26.6,17.3
2012/6/5,曇,18.4,77,67,1007.4,1012.4,1008.4,3.6,0.0,20.5,22.4,17.3
2012/6/6,雨後曇,16.8,80,56,997.3,1002.2,999.3,3.8,1.0,18.4,21.8,16.5
2012/6/7,曇,16.5,70,45,1003.0,1008.0,1005.2,3.8,8.4,20.4,24.7,16.2
2012/6/8,晴時々曇,20.6,77,50,1002.2,1007.1,1005.0,4.0,11.3,22.4,27.7,18.3
2012/6/9,雨,20.0,95,87,995.6,1000.6,995.4,3.8,0.0,18.4,20.8,17.7
2012/6/10,曇時々晴,18.5,73,50,993.7,998.6,996.3,3.0,6.4,21.5,26.9,17.9
2012/6/11,曇,17.6,79,62,1001.0,1006.0,1002.4,2.6,0.0,19.4,22.2,17.3
2012/6/12,雨一時曇,16.6,87,73,1002.2,1007.2,1005.6,3.1,0.0,16.8,18.3,15.6
2012/6/13,曇,15.0,76,60,1004.9,1010.0,1004.9,3.8,0.9,17.4,20.4,14.8
2012/6/14,曇後晴,14.8,68,56,1010.6,1015.6,1013.1,3.3,8.7,18.9,23.1,15.6
2012/6/15,薄曇,16.8,72,53,1012.5,1017.5,1015.5,2.5,9.1,20.1,24.5,16.1
2012/6/16,雨一時曇,21.6,93,86,1007.5,1012.5,1008.5,2.0,0.0,19.9,21.5,18.8
2012/6/17,曇一時雨,23.3,83,54,1001.8,1006.7,1004.9,2.0,2.7,23.0,27.2,19.5
2012/6/18,曇一時晴,20.1,67,54,1005.5,1010.4,1008.6,2.4,4.1,24.1,27.3,22.2
2012/6/19,曇後雨,25.0,89,73,1000.5,1005.4,987.3,4.9,0.1,23.0,25.3,21.3
2012/6/20,晴後曇,24.2,75,66,993.4,998.2,987.1,8.3,4.5,25.4,29.2,22.4
2012/6/21,曇時々雨,21.6,80,69,1001.8,1006.7,1003.1,3.7,0.3,22.5,25.5,21.2
2012/6/22,大雨後曇,21.7,91,83,1000.4,1005.4,1001.7,2.9,0.0,20.4,22.6,18.3
2012/6/23,曇,20.4,80,59,1003.9,1008.8,1007.6,2.1,0.9,21.6,24.8,19.4
2012/6/24,曇一時雨,20.9,79,66,1004.4,1009.4,1008.4,2.7,3.0,22.0,25.9,19.9
2012/6/25,曇一時雨,15.8,76,66,1006.4,1011.4,1009.4,3.0,0.0,18.2,19.9,16.7
2012/6/26,晴,14.2,65,41,1010.5,1015.6,1013.5,3.3,13.3,19.1,23.3,15.7
2012/6/27,薄曇,15.5,67,38,1012.2,1017.2,1015.7,2.3,9.2,20.1,25.1,16.4
2012/6/28,曇,19.3,75,49,1010.1,1015.1,1013.1,1.9,3.1,21.8,24.9,18.4
2012/6/29,曇後晴,20.1,72,55,1007.3,1012.2,1010.6,3.3,6.7,23.1,26.4,20.4
2012/6/30,晴後時々曇,20.1,73,52,1007.7,1012.6,1011.2,2.9,10.5,22.8,26.7,19.9
2012/7/1,雨一時曇,19.5,79,59,1003.8,1008.8,1004.5,2.0,0.6,21.0,23.9,19.6
2012/7/2,曇一時雨後晴,22.7,86,68,998.9,1003.9,1002.8,3.6,3.9,22.1,25.4,19.3
2012/7/3,曇後雨,24.3,88,64,998.7,1003.6,1001.6,2.6,2.1,22.9,28.1,21.2
2012/7/4,晴一時曇,23.6,80,57,1000.8,1005.7,1001.9,3.8,9.7,24.1,29.5,20.6
2012/7/5,曇,25.8,79,66,1001.5,1006.3,1004.5,2.0,1.0,25.5,28.3,22.9
2012/7/6,曇時々雨,26.1,85,66,998.3,1003.2,996.9,2.3,0.7,24.7,28.0,22.7
2012/7/7,曇時々雨,25.9,91,73,990.3,995.1,993.1,2.9,0.2,23.1,27.1,20.6
2012/7/8,雨時々曇後晴,22.0,84,64,999.0,1003.9,998.5,3.1,4.9,22.0,25.7,20.1
2012/7/9,晴,22.5,77,52,1003.4,1008.3,1007.2,2.6,11.1,23.9,29.1,19.9
2012/7/10,晴一時薄曇,24.4,76,52,1005.3,1010.1,1008.7,3.1,12.8,25.5,30.9,21.9
2012/7/11,晴後薄曇,25.5,76,56,1005.2,1010.1,1008.5,5.0,12.3,26.1,29.8,22.5
2012/7/12,雨時々曇,28.8,86,82,1000.6,1005.5,1003.8,7.7,0.0,25.9,26.6,25.1
2012/7/13,曇後時々雨,29.0,86,71,999.6,1004.4,1003.7,5.7,3.5,26.0,29.5,23.9
2012/7/14,曇時々晴,29.0,81,67,1000.1,1004.9,1003.0,6.4,4.8,27.1,30.7,24.5
2012/7/15,曇,29.0,81,70,1004.7,1009.6,1007.1,6.7,4.7,27.2,30.0,25.4
2012/7/16,曇時々晴,27.5,74,64,1007.3,1012.1,1010.7,7.2,9.8,27.8,31.3,25.6
2012/7/17,晴後一時曇,27.3,70,54,1008.1,1013.0,1011.7,4.6,11.2,28.6,33.2,25.6
2012/7/18,薄曇,28.4,77,61,1008.4,1013.2,1010.8,2.4,8.1,27.7,31.9,25.1
2012/7/19,曇後一時雨、雷を伴う,26.8,73,47,1005.1,1010.0,1007.8,3.0,8.5,27.5,34.3,22.5
2012/7/20,曇後雨,20.1,84,75,1008.2,1013.2,1012.2,3.4,0.0,20.5,22.6,18.2
2012/7/21,曇時々雨,19.3,85,76,1009.1,1014.1,1013.2,2.3,0.0,19.4,21.1,17.6
2012/7/22,雨後曇,22.3,92,82,1009.1,1014.1,1012.8,1.8,0.0,20.7,22.9,18.9
2012/7/23,曇一時晴,24.7,82,61,1008.8,1013.8,1012.7,2.8,7.5,24.4,28.9,21.1
2012/7/24,曇,26.7,77,58,1009.5,1014.4,1013.3,2.1,2.6,26.6,31.1,23.3
2012/7/25,曇,29.3,79,58,1008.0,1012.9,1011.2,2.6,7.5,27.7,32.4,24.1
2012/7/26,晴一時薄曇,29.6,75,40,1004.9,1009.8,1008.0,2.3,11.7,29.1,34.8,25.5
2012/7/27,晴時々曇,30.2,76,59,1004.8,1009.6,1008.7,3.1,10.4,29.1,33.6,26.2
2012/7/28,曇後晴,30.2,76,63,1004.6,1009.4,1007.6,3.8,8.8,28.8,33.2,25.9
2012/7/29,薄曇一時晴,29.7,75,61,1004.2,1009.0,1007.8,4.0,12.0,28.9,32.5,26.5
2012/7/30,晴,28.6,73,54,1005.6,1010.4,1009.0,5.2,12.6,28.7,33.1,26.2
2012/7/31,晴,26.8,71,45,1007.6,1012.4,1010.9,2.8,12.2,28.2,33.3,25.0
2012/8/1,晴時々曇一時雨,29.6,78,57,1008.3,1013.1,1012.0,2.9,7.8,28.2,32.5,25.6
2012/8/2,晴,28.8,73,50,1009.0,1013.8,1012.6,2.9,13.1,29.0,33.7,26.0
2012/8/3,晴一時曇,28.5,74,52,1009.9,1014.8,1013.7,3.0,11.8,28.6,32.8,25.9
2012/8/4,曇後一時雨,29.2,79,62,1009.7,1014.6,1013.6,2.5,1.5,27.6,31.3,25.7
2012/8/5,晴,29.7,76,53,1006.1,1011.0,1008.8,2.8,10.5,28.7,33.2,25.6
2012/8/6,曇時々雨、雷を伴う,29.7,86,71,1001.5,1006.4,1004.2,2.3,0.3,26.5,29.5,24.1
2012/8/7,晴一時雨,28.8,79,57,999.9,1004.7,1003.4,3.0,8.0,27.5,31.3,24.7
2012/8/8,晴時々曇,22.4,68,50,1001.1,1006.0,1004.3,3.8,7.4,25.9,29.4,23.8
2012/8/9,晴,21.0,64,52,1002.0,1006.8,1005.4,3.1,11.1,25.7,29.3,23.0
2012/8/10,薄曇,25.3,73,55,1003.0,1007.8,1006.5,3.9,7.6,26.7,31.2,23.1
2012/8/11,曇,29.9,80,61,1004.1,1008.9,1008.0,3.8,4.1,27.9,31.2,26.4
2012/8/12,曇一時雨後晴,29.3,81,61,1002.9,1007.7,1006.0,3.1,5.4,27.4,31.5,25.6
2012/8/13,晴後一時薄曇,29.6,77,59,1000.4,1005.2,1003.7,5.6,10.2,28.6,32.5,25.1
2012/8/14,雨後曇一時晴,29.4,82,71,1005.5,1010.4,1005.1,4.5,2.1,27.1,29.1,25.2
2012/8/15,曇時々晴,30.2,81,65,1009.6,1014.4,1013.0,4.1,4.0,28.0,31.7,25.8
2012/8/16,晴,29.0,74,59,1007.8,1012.7,1011.2,4.9,10.6,28.7,32.4,26.5
2012/8/17,曇一時晴,29.9,74,52,1008.6,1013.4,1011.6,2.7,9.5,29.3,34.6,26.1
2012/8/18,曇一時雨、雷を伴う,29.2,81,63,1010.3,1015.2,1013.8,2.2,4.4,27.3,30.7,24.7
2012/8/19,晴,27.0,73,53,1010.8,1015.7,1014.4,3.4,11.6,28.0,32.6,24.8
2012/8/20,晴,26.3,70,39,1010.2,1015.1,1013.7,2.8,12.6,28.2,33.6,24.5
2012/8/21,快晴,27.4,71,49,1010.7,1015.6,1014.6,4.0,12.7,28.7,33.9,25.0
2012/8/22,晴,28.4,72,51,1010.6,1015.5,1014.0,5.0,12.0,29.0,33.5,26.2
2012/8/23,晴,28.0,71,45,1012.4,1017.2,1016.0,3.7,12.4,29.2,34.1,25.8
2012/8/24,晴,27.8,72,42,1013.4,1018.3,1017.2,2.8,11.5,28.8,33.6,26.0
2012/8/25,晴,26.8,69,44,1012.8,1017.7,1016.0,2.6,11.8,28.9,33.9,25.6
2012/8/26,晴,27.1,69,37,1011.6,1016.5,1014.7,2.6,11.7,28.9,34.2,25.7
2012/8/27,晴,27.7,71,51,1012.0,1016.8,1015.3,3.0,11.6,28.8,33.5,25.8
2012/8/28,薄曇,27.2,70,45,1011.6,1016.5,1015.1,3.9,8.7,28.5,33.7,26.3
2012/8/29,薄曇,27.5,72,52,1009.1,1013.9,1012.4,4.0,8.8,28.4,32.6,25.5
2012/8/30,晴後一時薄曇,29.2,74,50,1007.1,1011.9,1010.4,3.4,11.7,29.0,34.4,25.9
2012/8/31,晴,28.9,75,58,1007.6,1012.5,1011.0,3.8,6.8,28.4,31.7,26.3
2012/9/1,曇一時雨,27.4,76,55,1009.6,1014.4,1013.5,3.1,6.9,27.3,30.9,24.2
2012/9/2,曇時々雨,27.3,86,60,1008.6,1013.5,1011.8,3.4,1.9,25.1,28.9,22.5
2012/9/3,曇後時々晴,25.9,80,51,1009.8,1014.6,1013.3,2.9,6.5,25.6,31.0,22.5
